"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"13.05.2020","1.728","1.728","1.728","1.728","-0.10%"
"12.05.2020","1.730","1.730","1.730","1.730","-0.23%"
"11.05.2020","1.733","1.733","1.733","1.733","0.00%"
"08.05.2020","1.734","1.734","1.734","1.734","0.12%"
"07.05.2020","1.732","1.732","1.732","1.732","-0.03%"
"06.05.2020","1.732","1.732","1.732","1.732","0.00%"
"05.05.2020","1.732","1.732","1.732","1.732","0.03%"
"04.05.2020","1.732","1.732","1.732","1.732","0.00%"
"30.04.2020","1.732","1.732","1.732","1.732","0.52%"
"27.04.2020","1.723","1.723","1.723","1.723","0.00%"
"24.04.2020","1.723","1.723","1.723","1.723","-0.74%"
"23.04.2020","1.735","1.735","1.735","1.735","-0.21%"
"22.04.2020","1.739","1.739","1.739","1.739","0.07%"
"20.04.2020","1.738","1.738","1.738","1.738","0.09%"
"17.04.2020","1.736","1.736","1.736","1.736","0.10%"
"16.04.2020","1.734","1.734","1.734","1.734","0.15%"
"15.04.2020","1.732","1.732","1.732","1.732","0.12%"
"14.04.2020","1.730","1.730","1.730","1.730","0.14%"
"13.04.2020","1.727","1.727","1.727","1.727","0.04%"
"09.04.2020","1.727","1.727","1.727","1.727","0.14%"
"08.04.2020","1.724","1.724","1.724","1.724","0.11%"
"07.04.2020","1.723","1.723","1.723","1.723","0.08%"
"06.04.2020","1.721","1.721","1.721","1.721","0.06%"
"03.04.2020","1.720","1.720","1.720","1.720","-0.12%"
"02.04.2020","1.722","1.722","1.722","1.722","0.00%"
"01.04.2020","1.723","1.723","1.723","1.723","-0.09%"
"31.03.2020","1.724","1.724","1.724","1.724","0.00%"
"30.03.2020","1.724","1.724","1.724","1.724","0.08%"
"27.03.2020","1.723","1.723","1.723","1.723","0.00%"
"26.03.2020","1.723","1.723","1.723","1.723","0.23%"
"25.03.2020","1.719","1.719","1.719","1.719","0.38%"
"24.03.2020","1.712","1.712","1.712","1.712","0.29%"
"23.03.2020","1.707","1.707","1.707","1.707","-0.38%"
"20.03.2020","1.714","1.714","1.714","1.714","-0.08%"
"19.03.2020","1.715","1.715","1.715","1.715","0.07%"
"18.03.2020","1.714","1.714","1.714","1.714","-0.73%"
"17.03.2020","1.726","1.726","1.726","1.726","0.17%"
"16.03.2020","1.724","1.724","1.724","1.724","-0.06%"
"13.03.2020","1.725","1.725","1.725","1.725","0.99%"
"12.03.2020","1.708","1.708","1.708","1.708","-0.88%"
"11.03.2020","1.723","1.723","1.723","1.723","-0.74%"
"10.03.2020","1.736","1.736","1.736","1.736","0.06%"
"09.03.2020","1.735","1.735","1.735","1.735","-0.42%"
"06.03.2020","1.742","1.742","1.742","1.742","0.00%"
"05.03.2020","1.742","1.742","1.742","1.742","-0.14%"
"04.03.2020","1.744","1.744","1.744","1.744","0.07%"
"03.03.2020","1.743","1.743","1.743","1.743","0.07%"
"02.03.2020","1.742","1.742","1.742","1.742","0.22%"
"27.02.2020","1.738","1.738","1.738","1.738","0.00%"
"26.02.2020","1.738","1.738","1.738","1.738","-0.12%"
"21.02.2020","1.740","1.740","1.740","1.740","-0.06%"
"20.02.2020","1.741","1.741","1.741","1.741","-0.03%"
"19.02.2020","1.742","1.742","1.742","1.742","0.06%"
"18.02.2020","1.741","1.741","1.741","1.741","0.00%"
"17.02.2020","1.741","1.741","1.741","1.741","-0.03%"
"14.02.2020","1.741","1.741","1.741","1.741","0.13%"
"13.02.2020","1.739","1.739","1.739","1.739","0.00%"
"12.02.2020","1.739","1.739","1.739","1.739","0.07%"
"11.02.2020","1.738","1.738","1.738","1.738","0.06%"
"10.02.2020","1.736","1.736","1.736","1.736","0.07%"
"07.02.2020","1.735","1.735","1.735","1.735","0.00%"
"06.02.2020","1.736","1.736","1.736","1.736","0.00%"
"05.02.2020","1.736","1.736","1.736","1.736","0.07%"
"04.02.2020","1.735","1.735","1.735","1.735","0.08%"
"30.01.2020","1.733","1.733","1.733","1.733","0.00%"
"29.01.2020","1.734","1.734","1.734","1.734","0.06%"
"28.01.2020","1.732","1.732","1.732","1.732","0.05%"
"27.01.2020","1.732","1.732","1.732","1.732","0.00%"
"24.01.2020","1.731","1.731","1.731","1.731","0.04%"
"23.01.2020","1.731","1.731","1.731","1.731","0.00%"
"22.01.2020","1.730","1.730","1.730","1.730","0.10%"
"21.01.2020","1.729","1.729","1.729","1.729","0.00%"
"20.01.2020","1.729","1.729","1.729","1.729","0.00%"
"17.01.2020","1.729","1.729","1.729","1.729","0.04%"
"16.01.2020","1.728","1.728","1.728","1.728","-0.05%"
"15.01.2020","1.729","1.729","1.729","1.729","0.06%"
"14.01.2020","1.728","1.728","1.728","1.728","0.08%"
"13.01.2020","1.727","1.727","1.727","1.727","-0.04%"
"10.01.2020","1.727","1.727","1.727","1.727","0.04%"
"09.01.2020","1.727","1.727","1.727","1.727","0.04%"
"08.01.2020","1.726","1.726","1.726","1.726","0.05%"
"07.01.2020","1.725","1.725","1.725","1.725","0.03%"
"06.01.2020","1.725","1.725","1.725","1.725","-0.04%"
"03.01.2020","1.725","1.725","1.725","1.725","0.00%"
"02.01.2020","1.725","1.725","1.725","1.725","0.00%"
