"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"18.12.2020","2.852","2.852","2.852","2.852","0.11%"
"17.12.2020","2.849","2.849","2.849","2.849","0.11%"
"16.12.2020","2.846","2.846","2.846","2.846","0.06%"
"15.12.2020","2.844","2.844","2.844","2.844","0.03%"
"14.12.2020","2.843","2.843","2.843","2.843","0.02%"
"11.12.2020","2.842","2.842","2.842","2.842","-0.11%"
"10.12.2020","2.846","2.846","2.846","2.846","0.00%"
"09.12.2020","2.845","2.845","2.845","2.845","0.15%"
"08.12.2020","2.841","2.841","2.841","2.841","0.06%"
"07.12.2020","2.839","2.839","2.839","2.839","0.12%"
"04.12.2020","2.836","2.836","2.836","2.836","0.11%"
"03.12.2020","2.833","2.833","2.833","2.833","0.08%"
"02.12.2020","2.831","2.831","2.831","2.831","0.00%"
"01.12.2020","2.830","2.830","2.830","2.830","0.13%"
