"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"12.02.2021","2.707","2.707","2.707","2.707","0.38%"
"11.02.2021","2.697","2.697","2.697","2.697","-0.13%"
"10.02.2021","2.700","2.700","2.700","2.700","0.00%"
"09.02.2021","2.700","2.700","2.700","2.700","-0.21%"
"08.02.2021","2.706","2.706","2.706","2.706","0.00%"
"05.02.2021","2.706","2.706","2.706","2.706","-0.06%"
"04.02.2021","2.707","2.707","2.707","2.707","-0.03%"
"03.02.2021","2.708","2.708","2.708","2.708","0.11%"
"02.02.2021","2.705","2.705","2.705","2.705","0.00%"
"29.01.2021","2.706","2.706","2.706","2.706","0.04%"
"28.01.2021","2.705","2.705","2.705","2.705","0.00%"
"27.01.2021","2.705","2.705","2.705","2.705","0.08%"
"26.01.2021","2.702","2.702","2.702","2.702","0.08%"
"25.01.2021","2.700","2.700","2.700","2.700","0.03%"
"22.01.2021","2.699","2.699","2.699","2.699","-0.02%"
"21.01.2021","2.700","2.700","2.700","2.700","0.17%"
"20.01.2021","2.695","2.695","2.695","2.695","0.00%"
"19.01.2021","2.695","2.695","2.695","2.695","0.06%"
"18.01.2021","2.694","2.694","2.694","2.694","0.11%"
"15.01.2021","2.691","2.691","2.691","2.691","-0.03%"
"14.01.2021","2.691","2.691","2.691","2.691","-0.10%"
"13.01.2021","2.694","2.694","2.694","2.694","-0.06%"
"12.01.2021","2.696","2.696","2.696","2.696","-0.06%"
"11.01.2021","2.697","2.697","2.697","2.697","0.06%"
"08.01.2021","2.696","2.696","2.696","2.696","0.10%"
"07.01.2021","2.693","2.693","2.693","2.693","0.04%"
"06.01.2021","2.692","2.692","2.692","2.692","0.10%"
"05.01.2021","2.689","2.689","2.689","2.689","0.06%"
"04.01.2021","2.688","2.688","2.688","2.688","0.00%"
"31.12.2020","2.688","2.688","2.688","2.688","-0.03%"
"30.12.2020","2.689","2.689","2.689","2.689","-0.03%"
"29.12.2020","2.690","2.690","2.690","2.690","-0.03%"
"28.12.2020","2.690","2.690","2.690","2.690","0.00%"
"24.12.2020","2.690","2.690","2.690","2.690","-0.07%"
"23.12.2020","2.692","2.692","2.692","2.692","0.00%"
"22.12.2020","2.692","2.692","2.692","2.692","0.08%"
"21.12.2020","2.690","2.690","2.690","2.690","0.27%"
"18.12.2020","2.683","2.683","2.683","2.683","0.11%"
"17.12.2020","2.680","2.680","2.680","2.680","0.10%"
"16.12.2020","2.677","2.677","2.677","2.677","0.05%"
"15.12.2020","2.676","2.676","2.676","2.676","0.02%"
"14.12.2020","2.675","2.675","2.675","2.675","0.00%"
"11.12.2020","2.675","2.675","2.675","2.675","-0.12%"
"10.12.2020","2.678","2.678","2.678","2.678","0.00%"
"09.12.2020","2.678","2.678","2.678","2.678","0.15%"
"08.12.2020","2.674","2.674","2.674","2.674","0.05%"
"07.12.2020","2.672","2.672","2.672","2.672","0.10%"
"04.12.2020","2.670","2.670","2.670","2.670","0.10%"
"03.12.2020","2.667","2.667","2.667","2.667","0.07%"
"02.12.2020","2.665","2.665","2.665","2.665","0.00%"
"01.12.2020","2.665","2.665","2.665","2.665","0.12%"
