"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"30.12.2021","28,791.71","28,794.24","28,904.42","28,579.49","403.89M","-0.40%"
"29.12.2021","28,906.88","28,995.73","29,106.28","28,729.61","447.11M","-0.56%"
"28.12.2021","29,069.16","28,953.32","29,121.01","28,879.68","470.40M","1.37%"
"27.12.2021","28,676.46","28,786.33","28,805.28","28,658.82","374.87M","-0.37%"
"24.12.2021","28,782.59","28,836.05","28,870.13","28,773.50","359.09M","-0.05%"
"23.12.2021","28,798.37","28,703.01","28,798.37","28,640.15","435.64M","0.83%"
"22.12.2021","28,562.21","28,614.06","28,673.77","28,473.85","446.53M","0.16%"
"21.12.2021","28,517.59","28,309.60","28,533.74","28,226.43","557.82M","2.08%"
"20.12.2021","27,937.81","28,325.46","28,441.51","27,893.18","651.77M","-2.13%"
"17.12.2021","28,545.68","28,854.60","28,904.94","28,503.08","844.50M","-1.79%"
"16.12.2021","29,066.32","28,868.37","29,070.08","28,782.19","602.66M","2.13%"
"15.12.2021","28,459.72","28,358.47","28,525.83","28,358.47","558.78M","0.10%"
"14.12.2021","28,432.64","28,554.86","28,672.96","28,309.67","552.50M","-0.73%"
"13.12.2021","28,640.49","28,705.26","28,793.32","28,593.45","535.38M","0.71%"
"10.12.2021","28,437.77","28,542.50","28,699.01","28,392.87","633.62M","-1.00%"
"09.12.2021","28,725.47","28,827.32","28,908.29","28,725.47","543.77M","-0.47%"
"08.12.2021","28,860.62","28,792.89","28,897.44","28,621.47","719.88M","1.42%"
"07.12.2021","28,455.60","28,138.82","28,618.46","27,961.66","782.69M","1.89%"
"06.12.2021","27,927.37","28,069.96","28,081.04","27,693.91","616.86M","-0.36%"
"03.12.2021","28,029.57","27,841.05","28,029.57","27,588.61","719.09M","1.00%"
"02.12.2021","27,753.37","27,716.20","27,938.55","27,644.96","774.20M","-0.65%"
"01.12.2021","27,935.62","27,866.73","28,106.30","27,594.01","808.76M","0.41%"
"30.11.2021","27,821.76","28,611.73","28,718.70","27,819.14","1.41B","-1.63%"
"29.11.2021","28,283.92","28,337.96","28,776.34","28,187.12","859.12M","-1.63%"
"26.11.2021","28,751.62","29,324.47","29,332.99","28,605.61","728.75M","-2.53%"
"25.11.2021","29,499.28","29,469.65","29,570.42","29,444.45","507.12M","0.67%"
"24.11.2021","29,302.66","29,663.45","29,758.05","29,212.93","695.30M","-1.58%"
"22.11.2021","29,774.11","29,618.55","29,806.49","29,542.29","587.71M","0.09%"
"19.11.2021","29,745.87","29,641.05","29,768.54","29,589.19","655.73M","0.50%"
"18.11.2021","29,598.66","29,597.93","29,715.95","29,402.57","654.09M","-0.30%"
"17.11.2021","29,688.33","29,906.68","29,909.97","29,623.79","639.04M","-0.40%"
"16.11.2021","29,808.12","29,749.71","29,960.93","29,681.25","619.85M","0.11%"
"15.11.2021","29,776.80","29,807.37","29,861.88","29,718.21","604.25M","0.56%"
"12.11.2021","29,609.97","29,381.45","29,661.22","29,381.45","684.04M","1.13%"
"11.11.2021","29,277.86","29,046.19","29,336.03","29,040.08","605.68M","0.59%"
"10.11.2021","29,106.78","29,209.06","29,296.88","29,079.77","638.90M","-0.61%"
"09.11.2021","29,285.46","29,557.55","29,750.46","29,240.31","650.45M","-0.75%"
"08.11.2021","29,507.05","29,735.45","29,735.45","29,507.05","683.47M","-0.35%"
"05.11.2021","29,611.57","29,840.73","29,840.73","29,504.07","735.08M","-0.61%"
"04.11.2021","29,794.37","29,859.74","29,880.81","29,718.78","904.00M","0.93%"
"02.11.2021","29,520.90","29,462.40","29,599.57","29,457.18","711.16M","-0.43%"
"01.11.2021","29,647.08","29,330.68","29,666.83","29,267.63","767.31M","2.61%"
"29.10.2021","28,892.69","28,819.16","29,000.65","28,475.06","1.04B","0.25%"
"28.10.2021","28,820.09","28,871.61","28,895.11","28,693.06","1.43B","-0.96%"
"27.10.2021","29,098.24","29,056.01","29,139.22","28,870.25","705.99M","-0.03%"
"26.10.2021","29,106.01","28,927.61","29,160.76","28,893.95","727.76M","1.77%"
"25.10.2021","28,600.41","28,527.13","28,668.70","28,472.55","626.68M","-0.71%"
"22.10.2021","28,804.85","28,578.53","28,989.50","28,546.57","602.06M","0.34%"
"21.10.2021","28,708.58","29,152.74","29,220.82","28,688.78","591.46M","-1.87%"
"20.10.2021","29,255.55","29,385.95","29,489.11","29,222.32","661.08M","0.14%"
"19.10.2021","29,215.52","29,117.28","29,272.49","29,075.37","576.45M","0.65%"
"18.10.2021","29,025.46","29,093.82","29,144.33","28,924.40","625.65M","-0.15%"
"15.10.2021","29,068.63","28,787.26","29,082.35","28,726.22","663.48M","1.81%"
"14.10.2021","28,550.93","28,264.41","28,576.68","28,234.01","647.53M","1.46%"
"13.10.2021","28,140.28","28,085.44","28,364.99","27,993.46","639.33M","-0.32%"
"12.10.2021","28,230.61","28,458.88","28,468.88","28,166.38","663.19M","-0.94%"
"11.10.2021","28,498.20","27,977.57","28,581.36","27,893.32","722.98M","1.60%"
"08.10.2021","28,048.94","28,031.37","28,321.35","28,018.89","826.66M","1.34%"
"07.10.2021","27,678.21","27,665.97","28,015.11","27,607.97","795.51M","0.54%"
"06.10.2021","27,528.87","28,033.91","28,209.82","27,293.62","1.00B","-1.05%"
"05.10.2021","27,822.12","28,050.39","28,058.67","27,460.29","881.94M","-2.19%"
"04.10.2021","28,444.89","29,044.47","29,046.06","28,343.58","764.01M","-1.13%"
"01.10.2021","28,771.07","29,235.11","29,393.67","28,680.73","821.61M","-2.31%"
"30.09.2021","29,452.66","29,569.19","29,622.27","29,311.34","990.27M","-0.31%"
"29.09.2021","29,544.29","29,611.92","29,679.26","29,329.16","946.52M","-2.12%"
"28.09.2021","30,183.96","30,142.38","30,207.63","30,001.99","898.06M","-0.19%"
"27.09.2021","30,240.06","30,277.82","30,414.61","30,197.40","746.36M","-0.03%"
"24.09.2021","30,248.81","30,141.61","30,276.38","30,110.30","845.85M","2.06%"
"22.09.2021","29,639.40","29,744.73","29,868.10","29,573.88","689.91M","-0.67%"
"21.09.2021","29,839.71","30,021.25","30,051.00","29,832.52","763.11M","-2.17%"
"17.09.2021","30,500.05","30,387.54","30,541.99","30,358.93","978.60M","0.58%"
"16.09.2021","30,323.34","30,606.15","30,622.39","30,202.51","698.64M","-0.62%"
"15.09.2021","30,511.71","30,464.17","30,573.41","30,347.30","685.56M","-0.52%"
"14.09.2021","30,670.10","30,584.77","30,795.78","30,504.81","790.95M","0.73%"
"13.09.2021","30,447.37","30,372.02","30,447.37","30,229.01","646.30M","0.22%"
